N,E,psi,u,v,r
532.283,-161.304,-2.15634,-4.23083e-05,0,0,
532.283,-161.304,-2.15634,-4.23083e-05,0,0,
532.351,-161.274,-2.16078,0.00036374,0,0,
532.351,-161.274,-2.16078,0.00036374,0,0,
532.122,-161.039,-2.13192,-0.000266416,0,0,
532.122,-161.039,-2.13192,-0.000266416,0,0,
532.209,-160.906,-2.17344,-0.00037679,0,0,
532.209,-160.906,-2.17344,-0.00037679,0,0,
531.845,-161.513,-2.12271,0.000524663,0,0,
531.845,-161.513,-2.12271,0.000524663,0,0,
532.112,-161.799,-2.1543,0.000586052,0,0,
532.112,-161.799,-2.1543,0.000586052,0,0,
532.402,-161.275,-2.15558,-4.23083e-05,0,0,
532.402,-161.275,-2.15558,-4.23083e-05,0,0,
532.341,-161.616,-2.16292,0.00036374,0,0,
532.341,-161.616,-2.16292,0.00036374,0,0,
532.354,-160.816,-2.14439,-0.000266416,0,0,
532.354,-160.816,-2.14439,-0.000266416,0,0,
531.798,-161.494,-2.14982,0.00036374,0,0,
531.798,-161.494,-2.14982,0.00036374,0,0,
532.053,-161.218,-2.15377,-4.23083e-05,0,0,
532.053,-161.218,-2.15377,-4.23083e-05,0,0,
532.085,-161.436,-2.16088,-4.23083e-05,0,0,
532.085,-161.436,-2.16088,-4.23083e-05,0,0,
532.004,-160.759,-2.14259,-0.000266416,0,0,
532.004,-160.759,-2.14259,-0.000266416,0,0,
532.064,-161.362,-2.16118,0.00036374,0,0,
532.064,-161.362,-2.16118,0.00036374,0,0,
532.199,-160.824,-2.15389,-0.000266416,0,0,
532.199,-160.824,-2.15389,-0.000266416,0,0,
531.755,-161.538,-2.12621,0.000524663,0,0,
531.755,-161.538,-2.12621,0.000524663,0,0,
532.057,-161.577,-2.15512,0.00036374,0,0,
532.057,-161.577,-2.15512,0.00036374,0,0,
532.312,-161.3,-2.15907,-4.23083e-05,0,0,
532.312,-161.3,-2.15907,-4.23083e-05,0,0,
532.353,-160.885,-2.15202,-0.000266416,0,0,
532.353,-160.885,-2.15202,-0.000266416,0,0,
531.909,-161.6,-2.12434,0.000524663,0,0,
531.909,-161.6,-2.12434,0.000524663,0,0,
532.211,-161.638,-2.15325,0.00036374,0,0,
532.211,-161.638,-2.15325,0.00036374,0,0,
532.467,-161.362,-2.1572,-4.23083e-05,0,0,
532.467,-161.362,-2.1572,-4.23083e-05,0,0,
531.757,-160.934,-2.14466,-0.000266416,0,0,
531.757,-160.934,-2.14466,-0.000266416,0,0,
532.04,-161.043,-2.1601,-4.23083e-05,0,0,
532.04,-161.043,-2.1601,-4.23083e-05,0,0,
531.979,-161.384,-2.16745,0.00036374,0,0,
531.979,-161.384,-2.16745,0.00036374,0,0,
532.115,-161.039,-2.12837,-0.000361516,0,0,
532.115,-161.039,-2.12837,-0.000361516,0,0,
532.078,-161.662,-2.15991,0.000586052,0,0,
532.078,-161.662,-2.15991,0.000586052,0,0,
532.275,-161.262,-2.16143,0.00036374,0,0,
532.275,-161.262,-2.16143,0.00036374,0,0,
532.046,-161.026,-2.13258,-0.000266416,0,0,
532.046,-161.026,-2.13258,-0.000266416,0,0,
532.205,-161.419,-2.16521,0.000586052,0,0,
532.205,-161.419,-2.16521,0.000586052,0,0,
531.769,-161.5,-2.12337,0.000524663,0,0,
531.769,-161.5,-2.12337,0.000524663,0,0,
532.036,-161.786,-2.15495,0.000586052,0,0,
532.036,-161.786,-2.15495,0.000586052,0,0,
532.327,-161.262,-2.15623,-4.23083e-05,0,0,
532.327,-161.262,-2.15623,-4.23083e-05,0,0,
532.395,-161.233,-2.16066,0.00036374,0,0,
532.395,-161.233,-2.16066,0.00036374,0,0,
531.155,-161.389,-2.14888,0.000458149,0,0,
531.155,-161.389,-2.14888,0.000458149,0,0,
531.839,-161.285,-2.16647,0.00036374,0,0,
531.839,-161.285,-2.16647,0.00036374,0,0,
531.975,-160.939,-2.12739,-0.000361516,0,0,
531.975,-160.939,-2.12739,-0.000361516,0,0,
531.938,-161.562,-2.15894,0.000586052,0,0,
531.938,-161.562,-2.15894,0.000586052,0,0,
532.135,-161.162,-2.16045,0.00036374,0,0,
532.135,-161.162,-2.16045,0.00036374,0,0,
532.168,-161.38,-2.16756,0.00036374,0,0,
532.168,-161.38,-2.16756,0.00036374,0,0,
532,-161.372,-2.12844,-0.000361516,0,0,
532,-161.372,-2.12844,-0.000361516,0,0,
532.092,-161.624,-2.15707,-4.23083e-05,0,0,
532.092,-161.624,-2.15707,-4.23083e-05,0,0,
532.132,-161.209,-2.15002,-0.000266416,0,0,
532.132,-161.209,-2.15002,-0.000266416,0,0,
532.173,-160.794,-2.14296,-0.000266416,0,0,
532.173,-160.794,-2.14296,-0.000266416,0,0,
532.233,-161.398,-2.16156,0.00036374,0,0,
532.233,-161.398,-2.16156,0.00036374,0,0,
532.245,-160.597,-2.14302,-0.000266416,0,0,
532.245,-160.597,-2.14302,-0.000266416,0,0,
532.27,-161.448,-2.16429,0.000586052,0,0,
532.27,-161.448,-2.16429,0.000586052,0,0,
531.452,-161.672,-2.13377,0.000458149,0,0,
531.452,-161.672,-2.13377,0.000458149,0,0,
532.101,-161.816,-2.15404,0.000586052,0,0,
532.101,-161.816,-2.15404,0.000586052,0,0,
532.392,-161.292,-2.15531,-4.23083e-05,0,0,
532.392,-161.292,-2.15531,-4.23083e-05,0,0,
532.46,-161.262,-2.15974,0.00036374,0,0,
532.46,-161.262,-2.15974,0.00036374,0,0,
531.22,-161.418,-2.14797,0.000458149,0,0,
531.22,-161.418,-2.14797,0.000458149,0,0,
531.904,-161.314,-2.16556,0.00036374,0,0,
531.904,-161.314,-2.16556,0.00036374,0,0,
531.978,-160.741,-2.13675,-0.000361516,0,0,
531.978,-160.741,-2.13675,-0.000361516,0,0,
531.942,-161.365,-2.1683,0.000586052,0,0,
531.942,-161.365,-2.1683,0.000586052,0,0,
531.809,-161.109,-2.1265,-0.000361516,0,0,
531.809,-161.109,-2.1265,-0.000361516,0,0,
532.208,-161.844,-2.15986,0.000316752,0,0,
532.208,-161.844,-2.15986,0.000316752,0,0,
532.063,-161.208,-2.15932,-4.23083e-05,0,0,
532.063,-161.208,-2.15932,-4.23083e-05,0,0,
532.131,-161.179,-2.16375,0.00036374,0,0,
532.131,-161.179,-2.16375,0.00036374,0,0,
531.66,-161.508,-2.12458,0.000524663,0,0,
531.66,-161.508,-2.12458,0.000524663,0,0,
531.927,-161.794,-2.15617,0.000586052,0,0,
531.927,-161.794,-2.15617,0.000586052,0,0,
532.218,-161.27,-2.15744,-4.23083e-05,0,0,
532.218,-161.27,-2.15744,-4.23083e-05,0,0,
532.286,-161.24,-2.16188,0.00036374,0,0,
532.286,-161.24,-2.16188,0.00036374,0,0,
531.432,-161.712,-2.13403,0.000458149,0,0,
531.432,-161.712,-2.13403,0.000458149,0,0,
532.081,-161.856,-2.1543,0.000586052,0,0,
532.081,-161.856,-2.1543,0.000586052,0,0,
532.372,-161.332,-2.15557,-4.23083e-05,0,0,
532.372,-161.332,-2.15557,-4.23083e-05,0,0,
532.44,-161.302,-2.16001,0.00036374,0,0,
532.44,-161.302,-2.16001,0.00036374,0,0,
531.2,-161.458,-2.14823,0.000458149,0,0,
531.2,-161.458,-2.14823,0.000458149,0,0,
531.884,-161.354,-2.16582,0.00036374,0,0,
531.884,-161.354,-2.16582,0.00036374,0,0,
531.958,-160.781,-2.13701,-0.000361516,0,0,
531.958,-160.781,-2.13701,-0.000361516,0,0,
531.922,-161.404,-2.16856,0.000586052,0,0,
531.922,-161.404,-2.16856,0.000586052,0,0,
531.789,-161.149,-2.12676,-0.000361516,0,0,
531.789,-161.149,-2.12676,-0.000361516,0,0,
532.188,-161.884,-2.16012,0.000316752,0,0,
532.188,-161.884,-2.16012,0.000316752,0,0,
532.043,-161.248,-2.15958,-4.23083e-05,0,0,
532.043,-161.248,-2.15958,-4.23083e-05,0,0,
532.084,-160.833,-2.15252,-0.000266416,0,0,
532.084,-160.833,-2.15252,-0.000266416,0,0,
531.64,-161.548,-2.12484,0.000524663,0,0,
531.64,-161.548,-2.12484,0.000524663,0,0,
532.036,-161.463,-2.15351,-4.23083e-05,0,0,
532.036,-161.463,-2.15351,-4.23083e-05,0,0,
532.198,-161.31,-2.15771,-4.23083e-05,0,0,
532.198,-161.31,-2.15771,-4.23083e-05,0,0,
532.266,-161.28,-2.16214,0.00036374,0,0,
532.266,-161.28,-2.16214,0.00036374,0,0,
532.036,-161.045,-2.13329,-0.000266416,0,0,
532.036,-161.045,-2.13329,-0.000266416,0,0,
532.061,-161.895,-2.15456,0.000586052,0,0,
532.061,-161.895,-2.15456,0.000586052,0,0,
532.352,-161.372,-2.15583,-4.23083e-05,0,0,
532.352,-161.372,-2.15583,-4.23083e-05,0,0,
532.42,-161.342,-2.16027,0.00036374,0,0,
532.42,-161.342,-2.16027,0.00036374,0,0,
531.18,-161.498,-2.14849,0.000458149,0,0,
531.18,-161.498,-2.14849,0.000458149,0,0,
531.864,-161.394,-2.16608,0.00036374,0,0,
531.864,-161.394,-2.16608,0.00036374,0,0,
531.938,-160.821,-2.13727,-0.000361516,0,0,
531.938,-160.821,-2.13727,-0.000361516,0,0,
531.937,-161.197,-2.16614,0.00036374,0,0,
531.937,-161.197,-2.16614,0.00036374,0,0,
531.769,-161.189,-2.12702,-0.000361516,0,0,
531.769,-161.189,-2.12702,-0.000361516,0,0,
532.168,-161.924,-2.16038,0.000316752,0,0,
532.168,-161.924,-2.16038,0.000316752,0,0,
532.023,-161.288,-2.15984,-4.23083e-05,0,0,
532.023,-161.288,-2.15984,-4.23083e-05,0,0,
532.064,-160.873,-2.15278,-0.000266416,0,0,
532.064,-160.873,-2.15278,-0.000266416,0,0,
531.62,-161.588,-2.1251,0.000524663,0,0,
531.62,-161.588,-2.1251,0.000524663,0,0,
532.016,-161.503,-2.15377,-4.23083e-05,0,0,
532.016,-161.503,-2.15377,-4.23083e-05,0,0,
532.178,-161.35,-2.15797,-4.23083e-05,0,0,
532.178,-161.35,-2.15797,-4.23083e-05,0,0,
532.218,-160.935,-2.15091,-0.000266416,0,0,
532.218,-160.935,-2.15091,-0.000266416,0,0,
532.016,-161.085,-2.13355,-0.000266416,0,0,
532.016,-161.085,-2.13355,-0.000266416,0,0,
532.211,-161.23,-2.1635,0.00036374,0,0,
532.211,-161.23,-2.1635,0.00036374,0,0,
531.74,-161.559,-2.12434,0.000524663,0,0,
531.74,-161.559,-2.12434,0.000524663,0,0,
532.006,-161.845,-2.15592,0.000586052,0,0,
532.006,-161.845,-2.15592,0.000586052,0,0,
532.297,-161.321,-2.1572,-4.23083e-05,0,0,
532.297,-161.321,-2.1572,-4.23083e-05,0,0,
532.365,-161.291,-2.16163,0.00036374,0,0,
532.365,-161.291,-2.16163,0.00036374,0,0,
531.512,-161.763,-2.13378,0.000458149,0,0,
531.512,-161.763,-2.13378,0.000458149,0,0,
532.161,-161.906,-2.15405,0.000586052,0,0,
532.161,-161.906,-2.15405,0.000586052,0,0,
532.358,-161.506,-2.15557,0.00036374,0,0,
532.358,-161.506,-2.15557,0.00036374,0,0,
531.114,-161.203,-2.14855,0.00139169,0,0,
531.114,-161.203,-2.14855,0.00139169,0,0,
532.025,-161.064,-2.15823,-4.23083e-05,0,0,
532.025,-161.064,-2.15823,-4.23083e-05,0,0,
531.964,-161.405,-2.16558,0.00036374,0,0,
531.964,-161.405,-2.16558,0.00036374,0,0,
532.038,-160.832,-2.13677,-0.000361516,0,0,
532.038,-160.832,-2.13677,-0.000361516,0,0,
532.037,-161.208,-2.16563,0.00036374,0,0,
532.037,-161.208,-2.16563,0.00036374,0,0,
531.566,-161.537,-2.12647,0.000524663,0,0,
531.566,-161.537,-2.12647,0.000524663,0,0,
531.961,-161.452,-2.15514,-4.23083e-05,0,0,
531.961,-161.452,-2.15514,-4.23083e-05,0,0,
532.123,-161.299,-2.15933,-4.23083e-05,0,0,
532.123,-161.299,-2.15933,-4.23083e-05,0,0,
532.163,-160.884,-2.15228,-0.000266416,0,0,
532.163,-160.884,-2.15228,-0.000266416,0,0,
531.72,-161.599,-2.1246,0.000524663,0,0,
531.72,-161.599,-2.1246,0.000524663,0,0,
532.022,-161.637,-2.15351,0.00036374,0,0,
532.022,-161.637,-2.15351,0.00036374,0,0,
532.277,-161.361,-2.15746,-4.23083e-05,0,0,
532.277,-161.361,-2.15746,-4.23083e-05,0,0,
532.345,-161.331,-2.16189,0.00036374,0,0,
532.345,-161.331,-2.16189,0.00036374,0,0,
531.492,-161.803,-2.13404,0.000458149,0,0,
531.492,-161.803,-2.13404,0.000458149,0,0,
532.141,-161.946,-2.15431,0.000586052,0,0,
532.141,-161.946,-2.15431,0.000586052,0,0,
532.431,-161.423,-2.15559,-4.23083e-05,0,0,
532.431,-161.423,-2.15559,-4.23083e-05,0,0,
531.094,-161.243,-2.14881,0.00139169,0,0,
531.094,-161.243,-2.14881,0.00139169,0,0,
532.005,-161.103,-2.15849,-4.23083e-05,0,0,
532.005,-161.103,-2.15849,-4.23083e-05,0,0,
531.944,-161.445,-2.16584,0.00036374,0,0,
531.944,-161.445,-2.16584,0.00036374,0,0,
532.018,-160.872,-2.13703,-0.000361516,0,0,
532.018,-160.872,-2.13703,-0.000361516,0,0,
532.017,-161.248,-2.16589,0.00036374,0,0,
532.017,-161.248,-2.16589,0.00036374,0,0,
531.849,-161.24,-2.12677,-0.000361516,0,0,
531.849,-161.24,-2.12677,-0.000361516,0,0,
531.941,-161.492,-2.1554,-4.23083e-05,0,0,
531.941,-161.492,-2.1554,-4.23083e-05,0,0,
532.103,-161.339,-2.15959,-4.23083e-05,0,0,
532.103,-161.339,-2.15959,-4.23083e-05,0,0,
532.143,-160.924,-2.15254,-0.000266416,0,0,
532.143,-160.924,-2.15254,-0.000266416,0,0,
531.7,-161.639,-2.12486,0.000524663,0,0,
531.7,-161.639,-2.12486,0.000524663,0,0,
532.002,-161.677,-2.15377,0.00036374,0,0,
532.002,-161.677,-2.15377,0.00036374,0,0,
532.257,-161.401,-2.15772,-4.23083e-05,0,0,
532.257,-161.401,-2.15772,-4.23083e-05,0,0,
532.297,-160.986,-2.15067,-0.000266416,0,0,
532.297,-160.986,-2.15067,-0.000266416,0,0,
531.472,-161.843,-2.1343,0.000458149,0,0,
531.472,-161.843,-2.1343,0.000458149,0,0,
532.291,-161.281,-2.16325,0.00036374,0,0,
532.291,-161.281,-2.16325,0.00036374,0,0,
531.819,-161.61,-2.12409,0.000524663,0,0,
531.819,-161.61,-2.12409,0.000524663,0,0,
532.086,-161.896,-2.15568,0.000586052,0,0,
532.086,-161.896,-2.15568,0.000586052,0,0,
532.377,-161.372,-2.15695,-4.23083e-05,0,0,
532.377,-161.372,-2.15695,-4.23083e-05,0,0,
531.695,-161.329,-2.1559,0.00036374,0,0,
531.695,-161.329,-2.1559,0.00036374,0,0,
531.951,-161.053,-2.15985,-4.23083e-05,0,0,
531.951,-161.053,-2.15985,-4.23083e-05,0,0,
531.889,-161.394,-2.1672,0.00036374,0,0,
531.889,-161.394,-2.1672,0.00036374,0,0,
532.025,-161.049,-2.12812,-0.000361516,0,0,
532.025,-161.049,-2.12812,-0.000361516,0,0,
531.988,-161.672,-2.15966,0.000586052,0,0,
531.988,-161.672,-2.15966,0.000586052,0,0,
532.185,-161.271,-2.16118,0.00036374,0,0,
532.185,-161.271,-2.16118,0.00036374,0,0,
531.956,-161.036,-2.13233,-0.000266416,0,0,
531.956,-161.036,-2.13233,-0.000266416,0,0,
532.115,-161.428,-2.16496,0.000586052,0,0,
532.115,-161.428,-2.16496,0.000586052,0,0,
531.679,-161.51,-2.12312,0.000524663,0,0,
531.679,-161.51,-2.12312,0.000524663,0,0,
531.946,-161.796,-2.1547,0.000586052,0,0,
531.946,-161.796,-2.1547,0.000586052,0,0,
532.237,-161.272,-2.15598,-4.23083e-05,0,0,
532.237,-161.272,-2.15598,-4.23083e-05,0,0,
532.176,-161.613,-2.16333,0.00036374,0,0,
532.176,-161.613,-2.16333,0.00036374,0,0,
532.188,-160.813,-2.14479,-0.000266416,0,0,
532.188,-160.813,-2.14479,-0.000266416,0,0,
532.248,-161.416,-2.16339,0.00036374,0,0,
532.248,-161.416,-2.16339,0.00036374,0,0,
532.019,-161.181,-2.13453,-0.000266416,0,0,
532.019,-161.181,-2.13453,-0.000266416,0,0,
532.079,-161.784,-2.15313,0.00036374,0,0,
532.079,-161.784,-2.15313,0.00036374,0,0,
532.333,-161.224,-2.15777,0.000797768,0,0,
532.333,-161.224,-2.15777,0.000797768,0,0,
531.625,-161.08,-2.14454,-0.000266416,0,0,
531.625,-161.08,-2.14454,-0.000266416,0,0,
531.908,-161.189,-2.15998,-4.23083e-05,0,0,
531.908,-161.189,-2.15998,-4.23083e-05,0,0,
532.07,-161.036,-2.16417,-4.23083e-05,0,0,
532.07,-161.036,-2.16417,-4.23083e-05,0,0,
531.505,-161.488,-2.12525,0.000524663,0,0,
531.505,-161.488,-2.12525,0.000524663,0,0,
532.207,-161.887,-2.15866,0.000316752,0,0,
532.207,-161.887,-2.15866,0.000316752,0,0,
532.063,-161.25,-2.15811,-4.23083e-05,0,0,
532.063,-161.25,-2.15811,-4.23083e-05,0,0,
532.131,-161.221,-2.16254,0.00036374,0,0,
532.131,-161.221,-2.16254,0.00036374,0,0,
531.659,-161.55,-2.12338,0.000524663,0,0,
531.659,-161.55,-2.12338,0.000524663,0,0,
531.926,-161.836,-2.15496,0.000586052,0,0,
531.926,-161.836,-2.15496,0.000586052,0,0,
532.217,-161.312,-2.15624,-4.23083e-05,0,0,
532.217,-161.312,-2.15624,-4.23083e-05,0,0,
532.285,-161.282,-2.16067,0.00036374,0,0,
532.285,-161.282,-2.16067,0.00036374,0,0,
531.045,-161.439,-2.14889,0.000458149,0,0,
531.045,-161.439,-2.14889,0.000458149,0,0,
531.729,-161.334,-2.16649,0.00036374,0,0,
531.729,-161.334,-2.16649,0.00036374,0,0,
531.865,-160.989,-2.12741,-0.000361516,0,0,
531.865,-160.989,-2.12741,-0.000361516,0,0,
531.828,-161.612,-2.15895,0.000586052,0,0,
531.828,-161.612,-2.15895,0.000586052,0,0,
532.119,-161.088,-2.16023,-4.23083e-05,0,0,
532.119,-161.088,-2.16023,-4.23083e-05,0,0,
532.058,-161.43,-2.16758,0.00036374,0,0,
532.058,-161.43,-2.16758,0.00036374,0,0,
531.89,-161.422,-2.12845,-0.000361516,0,0,
531.89,-161.422,-2.12845,-0.000361516,0,0,
532.111,-161.303,-2.15416,-4.23083e-05,0,0,
532.111,-161.303,-2.15416,-4.23083e-05,0,0,
532.05,-161.644,-2.16151,0.00036374,0,0,
532.05,-161.644,-2.16151,0.00036374,0,0,
532.063,-160.844,-2.14298,-0.000266416,0,0,
532.063,-160.844,-2.14298,-0.000266416,0,0,
532.123,-161.447,-2.16157,0.00036374,0,0,
532.123,-161.447,-2.16157,0.00036374,0,0,
532.136,-160.647,-2.14303,-0.000266416,0,0,
532.136,-160.647,-2.14303,-0.000266416,0,0,
532.16,-161.498,-2.16431,0.000586052,0,0,
532.16,-161.498,-2.16431,0.000586052,0,0,
531.342,-161.722,-2.13378,0.000458149,0,0,
531.342,-161.722,-2.13378,0.000458149,0,0,
531.991,-161.865,-2.15405,0.000586052,0,0,
531.991,-161.865,-2.15405,0.000586052,0,0,
532.282,-161.342,-2.15533,-4.23083e-05,0,0,
532.282,-161.342,-2.15533,-4.23083e-05,0,0,
532.35,-161.312,-2.15976,0.00036374,0,0,
532.35,-161.312,-2.15976,0.00036374,0,0,
531.11,-161.468,-2.14798,0.000458149,0,0,
531.11,-161.468,-2.14798,0.000458149,0,0,
531.794,-161.364,-2.16557,0.00036374,0,0,
531.794,-161.364,-2.16557,0.00036374,0,0,
531.869,-160.791,-2.13676,-0.000361516,0,0,
531.869,-160.791,-2.13676,-0.000361516,0,0,
531.832,-161.414,-2.16831,0.000586052,0,0,
531.832,-161.414,-2.16831,0.000586052,0,0,
531.699,-161.159,-2.12651,-0.000361516,0,0,
531.699,-161.159,-2.12651,-0.000361516,0,0,
532.098,-161.894,-2.15987,0.000316752,0,0,
532.098,-161.894,-2.15987,0.000316752,0,0,
531.954,-161.258,-2.15933,-4.23083e-05,0,0,
531.954,-161.258,-2.15933,-4.23083e-05,0,0,
532.115,-161.105,-2.16352,-4.23083e-05,0,0,
532.115,-161.105,-2.16352,-4.23083e-05,0,0,
531.55,-161.558,-2.1246,0.000524663,0,0,
531.55,-161.558,-2.1246,0.000524663,0,0,
531.817,-161.844,-2.15618,0.000586052,0,0,
531.817,-161.844,-2.15618,0.000586052,0,0,
532.108,-161.32,-2.15746,-4.23083e-05,0,0,
532.108,-161.32,-2.15746,-4.23083e-05,0,0,
532.176,-161.29,-2.16189,0.00036374,0,0,
532.176,-161.29,-2.16189,0.00036374,0,0,
531.946,-161.055,-2.13304,-0.000266416,0,0,
531.946,-161.055,-2.13304,-0.000266416,0,0,
532.106,-161.447,-2.16567,0.000586052,0,0,
532.106,-161.447,-2.16567,0.000586052,0,0,
531.67,-161.529,-2.12383,0.000524663,0,0,
531.67,-161.529,-2.12383,0.000524663,0,0,
531.937,-161.815,-2.15541,0.000586052,0,0,
531.937,-161.815,-2.15541,0.000586052,0,0,
532.227,-161.291,-2.15669,-4.23083e-05,0,0,
532.227,-161.291,-2.15669,-4.23083e-05,0,0,
532.166,-161.632,-2.16404,0.00036374,0,0,
532.166,-161.632,-2.16404,0.00036374,0,0,
532.091,-160.771,-2.13661,-0.000266416,0,0,
532.091,-160.771,-2.13661,-0.000266416,0,0,
532.115,-161.621,-2.15789,0.000586052,0,0,
532.115,-161.621,-2.15789,0.000586052,0,0,
532.183,-161.592,-2.16232,0.00036374,0,0,
532.183,-161.592,-2.16232,0.00036374,0,0,
532.196,-160.791,-2.14378,-0.000266416,0,0,
532.196,-160.791,-2.14378,-0.000266416,0,0,
531.604,-161.717,-2.15189,0.000586052,0,0,
531.604,-161.717,-2.15189,0.000586052,0,0,
531.895,-161.193,-2.15317,-4.23083e-05,0,0,
531.895,-161.193,-2.15317,-4.23083e-05,0,0,
531.834,-161.534,-2.16052,0.00036374,0,0,
531.834,-161.534,-2.16052,0.00036374,0,0,
531.968,-160.996,-2.15323,-0.000266416,0,0,
531.968,-160.996,-2.15323,-0.000266416,0,0,
531.828,-161.373,-2.12559,-0.000361516,0,0,
531.828,-161.373,-2.12559,-0.000361516,0,0,
531.92,-161.625,-2.15422,-4.23083e-05,0,0,
531.92,-161.625,-2.15422,-4.23083e-05,0,0,
532.082,-161.472,-2.15841,-4.23083e-05,0,0,
532.082,-161.472,-2.15841,-4.23083e-05,0,0,
532.122,-161.058,-2.15136,-0.000266416,0,0,
532.122,-161.058,-2.15136,-0.000266416,0,0,
531.92,-161.207,-2.13399,-0.000266416,0,0,
531.92,-161.207,-2.13399,-0.000266416,0,0,
532.074,-161.687,-2.15235,-4.23083e-05,0,0,
532.074,-161.687,-2.15235,-4.23083e-05,0,0,
532.234,-161.25,-2.15723,0.000797768,0,0,
532.234,-161.25,-2.15723,0.000797768,0,0,
532.276,-161.119,-2.14948,-0.000266416,0,0,
532.276,-161.119,-2.14948,-0.000266416,0,0,
531.06,-161.202,-2.15395,0.00139169,0,0,
531.06,-161.202,-2.15395,0.00139169,0,0,
531.971,-161.062,-2.16363,-4.23083e-05,0,0,
531.971,-161.062,-2.16363,-4.23083e-05,0,0,
531.71,-161.177,-2.12475,-0.000361516,0,0,
531.71,-161.177,-2.12475,-0.000361516,0,0,
532.109,-161.913,-2.15811,0.000316752,0,0,
532.109,-161.913,-2.15811,0.000316752,0,0,
531.964,-161.277,-2.15757,-4.23083e-05,0,0,
531.964,-161.277,-2.15757,-4.23083e-05,0,0,
532.032,-161.247,-2.162,0.00036374,0,0,
532.032,-161.247,-2.162,0.00036374,0,0,
531.803,-161.012,-2.13315,-0.000266416,0,0,
531.803,-161.012,-2.13315,-0.000266416,0,0,
531.827,-161.862,-2.15442,0.000586052,0,0,
531.827,-161.862,-2.15442,0.000586052,0,0,
532.118,-161.339,-2.15569,-4.23083e-05,0,0,
532.118,-161.339,-2.15569,-4.23083e-05,0,0,
532.186,-161.309,-2.16013,0.00036374,0,0,
532.186,-161.309,-2.16013,0.00036374,0,0,
530.946,-161.465,-2.14835,0.000458149,0,0,
530.946,-161.465,-2.14835,0.000458149,0,0,
532.031,-161.72,-2.17044,0.000316752,0,0,
532.031,-161.72,-2.17044,0.000316752,0,0,
532.148,-160.904,-2.12284,-0.000361516,0,0,
532.148,-160.904,-2.12284,-0.000361516,0,0,
532.111,-161.527,-2.15438,0.000586052,0,0,
532.111,-161.527,-2.15438,0.000586052,0,0,
532.144,-161.745,-2.16149,0.000586052,0,0,
532.144,-161.745,-2.16149,0.000586052,0,0,
531.564,-160.946,-2.14604,-0.000266416,0,0,
531.564,-160.946,-2.14604,-0.000266416,0,0,
531.847,-161.055,-2.16147,-4.23083e-05,0,0,
531.847,-161.055,-2.16147,-4.23083e-05,0,0,
531.785,-161.396,-2.16882,0.00036374,0,0,
531.785,-161.396,-2.16882,0.00036374,0,0,
531.921,-161.051,-2.12974,-0.000361516,0,0,
531.921,-161.051,-2.12974,-0.000361516,0,0,
531.884,-161.674,-2.16129,0.000586052,0,0,
531.884,-161.674,-2.16129,0.000586052,0,0,
532.081,-161.274,-2.1628,0.00036374,0,0,
532.081,-161.274,-2.1628,0.00036374,0,0,
531.61,-161.603,-2.12364,0.000524663,0,0,
531.61,-161.603,-2.12364,0.000524663,0,0,
531.877,-161.889,-2.15522,0.000586052,0,0,
531.877,-161.889,-2.15522,0.000586052,0,0,
532.168,-161.365,-2.1565,-4.23083e-05,0,0,
532.168,-161.365,-2.1565,-4.23083e-05,0,0,
532.236,-161.335,-2.16093,0.00036374,0,0,
532.236,-161.335,-2.16093,0.00036374,0,0,
530.996,-161.491,-2.14915,0.000458149,0,0,
530.996,-161.491,-2.14915,0.000458149,0,0,
531.68,-161.387,-2.16675,0.00036374,0,0,
531.68,-161.387,-2.16675,0.00036374,0,0,
531.816,-161.042,-2.12767,-0.000361516,0,0,
531.816,-161.042,-2.12767,-0.000361516,0,0,
531.779,-161.665,-2.15921,0.000586052,0,0,
531.779,-161.665,-2.15921,0.000586052,0,0,
532.07,-161.141,-2.16049,-4.23083e-05,0,0,
532.07,-161.141,-2.16049,-4.23083e-05,0,0,
532.008,-161.482,-2.16784,0.00036374,0,0,
532.008,-161.482,-2.16784,0.00036374,0,0,
531.841,-161.474,-2.12871,-0.000361516,0,0,
531.841,-161.474,-2.12871,-0.000361516,0,0,
532.062,-161.356,-2.15442,-4.23083e-05,0,0,
532.062,-161.356,-2.15442,-4.23083e-05,0,0,
532.13,-161.326,-2.15886,0.00036374,0,0,
532.13,-161.326,-2.15886,0.00036374,0,0,
531.546,-161.619,-2.1528,0.00036374,0,0,
531.546,-161.619,-2.1528,0.00036374,0,0,
531.802,-161.343,-2.15676,-4.23083e-05,0,0,
531.802,-161.343,-2.15676,-4.23083e-05,0,0,
531.963,-161.19,-2.16095,-4.23083e-05,0,0,
531.963,-161.19,-2.16095,-4.23083e-05,0,0,
532.004,-160.775,-2.1539,-0.000266416,0,0,
532.004,-160.775,-2.1539,-0.000266416,0,0,
531.56,-161.489,-2.12622,0.000524663,0,0,
531.56,-161.489,-2.12622,0.000524663,0,0,
531.827,-161.775,-2.1578,0.000586052,0,0,
531.827,-161.775,-2.1578,0.000586052,0,0,
532.118,-161.251,-2.15908,-4.23083e-05,0,0,
532.118,-161.251,-2.15908,-4.23083e-05,0,0,
532.056,-161.592,-2.16643,0.00036374,0,0,
532.056,-161.592,-2.16643,0.00036374,0,0,
531.827,-161.357,-2.13758,-0.000266416,0,0,
531.827,-161.357,-2.13758,-0.000266416,0,0,
